,Unnamed: 0.1,Unnamed: 0,tweet,label,sorgu tipi,tweetUrl,like,user,date,polarity,subjectivity,sentiment
1675,1675,1675,"rt rt : vin diesel at party , much agitation in london. london vindiesel vindieselsunday",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AllDayIDance/status/270714854141198336,0,https://twitter.com/AllDayIDance,2012-11-20 02:27:05+00:00,0.2,0.2,positive
1676,1676,1676,"rt rt : vin diesel at party , much agitation in london. london vindiesel vindieselsunday http:/...",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AllDayIDance/status/270681971334721536,0,https://twitter.com/AllDayIDance,2012-11-20 00:16:25+00:00,0.2,0.2,positive
1677,1677,1677,grrrr! wish vin diesel would stop stalking me!! deffo shouldn't have went on set in liverpool the other night.. fastandfurious vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/LeroyDLS/status/268721587837087744,0,https://twitter.com/LeroyDLS,2012-11-14 14:26:33+00:00,-0.5625,0.5875,negative
1678,1678,1678,"by happy coincidence, vin diesel is filming in liverpool! just been chilling on the set. looks well strange! fastandfurious vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/LeroyDLS/status/268152703471992832,0,https://twitter.com/LeroyDLS,2012-11-13 00:46:01+00:00,0.14583333333333334,0.6833333333333332,positive
1679,1679,1679,"watching the pacifier. hey vin diesel, heeeyyyy! ;d vindiesel sosexy ohhai",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/sammielinn_23/status/266349961606737920,0,https://twitter.com/sammielinn_23,2012-11-08 01:22:34+00:00,0.0,0.0,neutral
1680,1680,1680,"to vin diesel...i'm your most loyal fan, love u fans",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/TanyaKidwell/status/265894348342829058,0,https://twitter.com/TanyaKidwell,2012-11-06 19:12:07+00:00,0.4444444444444444,0.6444444444444445,positive
1681,1681,1681,the iron giant is on film4. not only one of my fav animated movies but probably vin diesel's best movie! irongiant film4 vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/CampbellBennett/status/265110194541965313,0,https://twitter.com/CampbellBennett,2012-11-04 15:16:10+00:00,0.3333333333333333,0.7666666666666666,positive
1682,1682,1682,"watching fast and furious in the bath after a long day, mmm vin diesel :) vindiesel fastcars",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/alanalouise3/status/262313417736593409,0,https://twitter.com/alanalouise3,2012-10-27 22:02:46+00:00,0.21666666666666667,0.6666666666666666,positive
1683,1683,1683,"only a few people can pull off the bald shaven head look...if you're not vin diesel, i'm sorry! lol!! vindiesel baldman sexy",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Sitler993/status/262230837494415360,0,https://twitter.com/Sitler993,2012-10-27 16:34:38+00:00,0.135,0.76,positive
1684,1684,1684,"""vin diesel can put his hand in my pocket .. any day"" vindiesel shitdonaldsays",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ShitDonskiSays/status/260769434526953472,0,https://twitter.com/ShitDonskiSays,2012-10-23 15:47:32+00:00,0.0,0.0,neutral
1685,1685,1685,can a vin diesel lookalike please come flying into my life? everything about him is so sexy vindiesel sexmenow,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/terrikenneally/status/260149505087905792,0,https://twitter.com/terrikenneally,2012-10-21 22:44:10+00:00,0.5,1.0,positive
1686,1686,1686,i love vin diesel (no homo) vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ShoShoRawSz/status/256216947820212226,0,https://twitter.com/ShoShoRawSz,2012-10-11 02:17:35+00:00,0.5,0.6,positive
1687,1687,1687,could it be i just saw vin diesel driving a bmw in downtown?? montreal vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/hugo_ramos28/status/252839224468983808,0,https://twitter.com/hugo_ramos28,2012-10-01 18:35:43+00:00,0.0,0.0,neutral
1688,1688,1688,"watching 2 fast 2 furious.. honestly, vin diesel, you're soo idealllll!! paul walker, you aiiiiiight 2fast2furious vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/jamiegeex22/status/250130650932322304,0,https://twitter.com/jamiegeex22,2012-09-24 07:12:49+00:00,0.56875,0.75,positive
1689,1689,1689,smfh rt : no thanks rt : vin diesel marry me.,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/SoRandomO_o/status/249977175304982528,0,https://twitter.com/SoRandomO_o,2012-09-23 21:02:57+00:00,-0.1,0.2,negative
1690,1690,1690,""": the pacifier has to be the best movie &lt;3 vindiesel"" no, but vin diesel is my husband &lt;3",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/sweetandsourjo/status/249910892827901953,0,https://twitter.com/sweetandsourjo,2012-09-23 16:39:34+00:00,1.0,0.3,positive
1691,1691,1691,vin diesel such a hottie (: vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/TieshaVogel24/status/249904019793932290,0,https://twitter.com/TieshaVogel24,2012-09-23 16:12:15+00:00,0.0,0.5,neutral
1692,1692,1692,fast five is on. they got vin diesel in a wife beater... this mother fucker is getting fat haha. movies vindiesel fastfive,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Charles118xx/status/249550707055812608,0,https://twitter.com/Charles118xx,2012-09-22 16:48:19+00:00,0.2,0.44999999999999996,positive
1693,1693,1693,vin diesel on disney channel... epic! haha thepacifier vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/therealkmart/status/247308257570480129,0,https://twitter.com/therealkmart,2012-09-16 12:17:38+00:00,0.1625,0.35,positive
1694,1694,1694,vin diesel in fast furious? marryme ilovebaldguys vindiesel johntravolta steveaustin jarrodfromstoragewars,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/xo_kkriista/status/242822939093921795,0,https://twitter.com/xo_kkriista,2012-09-04 03:14:34+00:00,0.2,0.6,positive
1695,1695,1695,what a great way to end my night. cuddled up watching vin diesel in the evil within. vindiesel theevilwithin,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/maeviiixxii/status/242205530796474369,0,https://twitter.com/maeviiixxii,2012-09-02 10:21:13+00:00,-0.09999999999999998,0.875,negative
1696,1696,1696,just got done watching triple x. one of my favorite characters is vin diesel. oldmovie xxx vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/BazoKestay/status/239628480587915264,0,https://twitter.com/BazoKestay,2012-08-26 07:40:56+00:00,0.5,1.0,positive
1697,1697,1697,too cute! rt touching vin diesel's muscles with trish.. so hot! vindiesel universalstudi @ universal studios hollywood http:/,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/KathyWidman/status/235193665381863426,0,https://twitter.com/KathyWidman,2012-08-14 01:58:34+00:00,0.359375,0.5875,positive
1698,1698,1698,vin diesel's shirt really sucks ! vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/SexyArab2/status/234676143981207552,0,https://twitter.com/SexyArab2,2012-08-12 15:42:07+00:00,-0.375,0.3,negative
1699,1699,1699,it must be bright at the gold medal basketball game. vin diesel has his shades on! vindiesel ctvolympics2012,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/geoffwaterman/status/234671081959591936,0,https://twitter.com/geoffwaterman,2012-08-12 15:22:00+00:00,0.10000000000000003,0.6,positive
1700,1700,1700,so i got to meet and hang out with vindiesel vin diesel!!!! ,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/gosiakoko/status/233788898063552512,0,https://twitter.com/gosiakoko,2012-08-10 04:56:31+00:00,0.0,0.0,neutral
1701,1701,1701,still waiting for vin diesel to show up in london. starting to get disappointed. xxx olympics vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/RossHazelwood/status/232703182487302144,0,https://twitter.com/RossHazelwood,2012-08-07 05:02:16+00:00,-0.375,0.425,negative
1702,1702,1702,this is the part where the rockvin diesel fight vindiesel &lt;3333,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/fideeescuteee/status/232360692978708481,0,https://twitter.com/fideeescuteee,2012-08-06 06:21:20+00:00,0.0,0.0,neutral
1703,1703,1703,who'd win in a real life fight... vin diesel or the rock?. toughone vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/WillzRTP/status/231135362238533632,0,https://twitter.com/WillzRTP,2012-08-02 21:12:19+00:00,0.5,0.35000000000000003,positive
1704,1704,1704,myaugustwish vin diesel has verified twitter acc vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/evanmbul/status/230425186338488321,0,https://twitter.com/evanmbul,2012-07-31 22:10:20+00:00,0.0,0.0,neutral
1705,1705,1705,i have th kind of movie-urges that only vin diesel can satisfy. vindiesel riddick,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/sippycat/status/227766769417334784,0,https://twitter.com/sippycat,2012-07-24 14:06:44+00:00,0.3,0.95,positive
1706,1706,1706,vin diesel  vindiesel thepacifier,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/daisy_bazan/status/226472517185978368,0,https://twitter.com/daisy_bazan,2012-07-21 00:23:50+00:00,0.0,0.0,neutral
1707,1707,1707,is vin diesel on twitter? can somebody set that up for me? i'll even throw him $10 for it. vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/midnitecubano/status/225987211810721792,0,https://twitter.com/midnitecubano,2012-07-19 16:15:24+00:00,0.0,0.0,neutral
1708,1708,1708,i wish i could get a sound clip of vin diesel saying his own name and turn it into a ringtone. vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/midnitecubano/status/225987088766627841,0,https://twitter.com/midnitecubano,2012-07-19 16:14:55+00:00,0.5,0.7,positive
1709,1709,1709,"you can't just say vin diesel's name, either. you have to say it in his voice, or some variation of the manliest voice possible. vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/midnitecubano/status/225986810227077120,0,https://twitter.com/midnitecubano,2012-07-19 16:13:48+00:00,0.0,1.0,neutral
1710,1710,1710,happy birthday to vin diesel!! happybirthday vindiesel happy45 !,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/MaxMX911/status/225861154814177280,0,https://twitter.com/MaxMX911,2012-07-19 07:54:30+00:00,1.0,1.0,positive
1711,1711,1711,vindiesel : happy birthday to vin diesel..god bless you.:-),,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/graphic_gang/status/225829465756925952,0,https://twitter.com/graphic_gang,2012-07-19 05:48:35+00:00,0.65,1.0,positive
1712,1712,1712,happy birthday vin diesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/fmljessica3/status/225769838252027904,0,https://twitter.com/fmljessica3,2012-07-19 01:51:38+00:00,0.8,1.0,positive
1713,1713,1713,so i just realized that today is sexy vin diesel's bday! wow!!!! vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/TalysMommie/status/225766751751770113,0,https://twitter.com/TalysMommie,2012-07-19 01:39:22+00:00,0.4345703125,1.0,positive
1714,1714,1714,shouts to vin diesel(45) and m.i.a(37)as well. happy bornday to all of you! bornday vindiesel mia,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/dfit1/status/225753566957162496,0,https://twitter.com/dfit1,2012-07-19 00:46:59+00:00,1.0,1.0,positive
1715,1715,1715,happy birthday vin diesel !!! vindiesel love,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/aolmedo711/status/225703796540579840,0,https://twitter.com/aolmedo711,2012-07-18 21:29:13+00:00,0.75,0.8,positive
1716,1716,1716,happy birthday vin diesel :d &lt;3 vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/dineshrohra77/status/225681773122699264,0,https://twitter.com/dineshrohra77,2012-07-18 20:01:42+00:00,0.8,1.0,positive
1717,1717,1717,"oh no ! it's vin diesel's b'day , happy birthday vin  vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/NgSaeed/status/225676365494644736,0,https://twitter.com/NgSaeed,2012-07-18 19:40:13+00:00,0.8,1.0,positive
1718,1718,1718,"still going strong at 94,happy birthday nelson mandela....and vin diesel. nelsonmandela vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AvaQuaver/status/225673396741095424,0,https://twitter.com/AvaQuaver,2012-07-18 19:28:25+00:00,0.4333333333333333,0.7333333333333333,positive
1719,1719,1719,happy birthday vin diesel boo boo! loveeeee you!! lol vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/xlaila1x/status/225652485258346496,0,https://twitter.com/xlaila1x,2012-07-18 18:05:19+00:00,0.9,0.85,positive
1720,1720,1720,happy birthday vin diesel vindiesel ! i love this man,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Raymondmagdi/status/225617821835595778,0,https://twitter.com/Raymondmagdi,2012-07-18 15:47:35+00:00,0.75,0.8,positive
1721,1721,1721,happy birthday vin diesel vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/muhdnasser_acc/status/225543507664846849,0,https://twitter.com/muhdnasser_acc,2012-07-18 10:52:17+00:00,0.8,1.0,positive
1722,1722,1722,moviez : happy birthday : vin diesel (fast and furious) ...doesn't disappoint on blu-ray... all the best vin... vindiesel fastfurious,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/bluray562/status/225306759827439617,0,https://twitter.com/bluray562,2012-07-17 19:11:32+00:00,0.6666666666666666,0.6333333333333334,positive
1723,1723,1723,"did fall asleep to a vin diesel movie.... again. oo \,,/ thank you! vindiesel action",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/klang4bgg/status/217460399837167616,0,https://twitter.com/klang4bgg,2012-06-26 03:32:54+00:00,0.1,0.1,positive
1724,1724,1724,"""yo buddy,are you vindiesel?""-old dude seated beside me at coffee bean as a man who looks, well, nothing like vin diesel strolls in ilovela",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/laceyvrose/status/216217712588881920,0,https://twitter.com/laceyvrose,2012-06-22 17:14:54+00:00,0.1,0.2,positive
1725,1725,1725,vin diesel hello i'm your number 1 fans and i hope the answer would you do me the happiest girl in the world greetings  fans,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/dianilupi/status/215514332895780865,0,https://twitter.com/dianilupi,2012-06-20 18:39:55+00:00,0.0,0.0,neutral
1726,1726,1726,i love my vin diesel but fml everytime i see a pic of the rock i get weak hahaa damnyousexythang does vindiesel have a twitter?lol,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/claudiagmodel/status/209405280075776001,0,https://twitter.com/claudiagmodel,2012-06-03 22:04:43+00:00,0.0625,0.6125,positive
1727,1727,1727,don't follow  vindiesel !!!! it's a fake account. vin diesel doesn't have a twitter acct - spread the word,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Thorsten_/status/209363470880215041,0,https://twitter.com/Thorsten_,2012-06-03 19:18:35+00:00,-0.5,1.0,negative
1728,1728,1728,"""that's vin diesel! that's vin diesel! we got a piece of hollywood!"" lol!!  vindiesel drunkennightsrule",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/King_RolandDS/status/205729701044563968,0,https://twitter.com/King_RolandDS,2012-05-24 18:39:17+00:00,1.0,0.7,positive
1729,1729,1729,all i want in this life is to marry vin diesel. that's all.  vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ilonax0/status/204601201260638209,0,https://twitter.com/ilonax0,2012-05-21 15:55:02+00:00,0.0,0.0,neutral
1730,1730,1730,"woke up to fast and the furious yesterday, asked where vin diesel is on twitter, now he is trending... vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Gwi_Gwi/status/204334761932619776,0,https://twitter.com/Gwi_Gwi,2012-05-20 22:16:18+00:00,0.2,0.6,positive
1731,1731,1731,“: vin diesel though haha x” stop it he's giving me the charlieeyes ha ha! gets to jel! he is a babe tho! vindiesel x,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/tezz_evans/status/203978788994945025,0,https://twitter.com/tezz_evans,2012-05-19 22:41:47+00:00,0.390625,0.3,positive
1732,1732,1732,vin diesel plays the hell out of dom toretto fastfurious6 vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/FoodDivineLove/status/203278698005266432,0,https://twitter.com/FoodDivineLove,2012-05-18 00:19:53+00:00,0.0,0.0,neutral
1733,1733,1733,i look like vin diesel as much as a guy who doesn't look like vin diesel can look like vin diesel. vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/TMALicious/status/202919125905965056,0,https://twitter.com/TMALicious,2012-05-17 00:31:04+00:00,0.2,0.2,positive
1734,1734,1734,"always be yourself, unless you can be vindiesel then always be vin diesel!",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/DanThompsonnnn/status/200219835957907457,0,https://twitter.com/DanThompsonnnn,2012-05-09 13:45:03+00:00,0.0,0.0,neutral
1735,1735,1735,"rihanna will be starring as a villain in ""the fast and the furious 6"" :). rt if your happy with this. -- vin diesel ( vindiesel)",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/rogersroxllc/status/199117171903832065,0,https://twitter.com/rogersroxllc,2012-05-06 12:43:27+00:00,0.5,0.8666666666666667,positive
1736,1736,1736,mmm... vin diesel... so sexy...  vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/LeoLunita/status/198197737534132224,0,https://twitter.com/LeoLunita,2012-05-03 23:49:57+00:00,0.5,1.0,positive
1737,1737,1737,"rihanna will be starring as a villain in ""the fast and the furious 6"" :). rt if your happy with this. -- vin diesel ( vindiesel)",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/griffith1969/status/197406131851771904,0,https://twitter.com/griffith1969,2012-05-01 19:24:24+00:00,0.5,0.8666666666666667,positive
1738,1738,1738,vin diesel fans! who would you like to see vin diesel do a movie with? vindiesel :),,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/VinDiLo/status/196023666591535104,0,https://twitter.com/VinDiLo,2012-04-27 23:50:58+00:00,0.5,1.0,positive
1739,1739,1739,for all you vin diesel fans out there. follow me :) vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/VinDiLo/status/194469358305685506,0,https://twitter.com/VinDiLo,2012-04-23 16:54:42+00:00,0.5,1.0,positive
1740,1740,1740,truth is any film vin diesel is in or have produce you know its gonna be brilliant an filled with action!  vindiesel love your work. :),,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Remiee_/status/193757615820517376,0,https://twitter.com/Remiee_,2012-04-21 17:46:30+00:00,0.485,0.72,positive
1741,1741,1741,chris daughtry ( daughtry) looks like vin diesel ( vindiesel),,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/CynicalSasshole/status/192606884669308928,0,https://twitter.com/CynicalSasshole,2012-04-18 13:33:54+00:00,0.0,0.0,neutral
1742,1742,1742,vin diesel  vindiesel dm me and added me that's what's up! fast 6 can't wait!!,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/DjSubFreeze/status/192590043817324544,0,https://twitter.com/DjSubFreeze,2012-04-18 12:26:59+00:00,0.3125,0.6,positive
1743,1743,1743,"“: i playing with my nephew rt  vindiesel: how is everyone doing today?” si vin diesel ini lagi nanya kabar melll,,",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/lina_darcy/status/192568701499867136,0,https://twitter.com/lina_darcy,2012-04-18 11:02:10+00:00,0.0,0.0,neutral
1744,1744,1744,vindiesel just watch fast five for the 3rd time love vin diesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/NataleeGriffith/status/191683030744698880,0,https://twitter.com/NataleeGriffith,2012-04-16 00:22:50+00:00,0.2333333333333333,0.39999999999999997,positive
1745,1745,1745,rt  vindiesel: vin diesel live chat is finished. wow that was a mad one. i got over 4000 questions. thank you for taking part tho x,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/amellylaboss/status/191523168517767168,0,https://twitter.com/amellylaboss,2012-04-15 13:47:36+00:00,-0.12954545454545455,0.8333333333333334,negative
1746,1746,1746,"hey, where do you live ? rt  vindiesel: vin diesel live chat goes live now! rt. hit me with your questions and i will answer many as i",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/HelmyFW/status/191513891925270529,0,https://twitter.com/HelmyFW,2012-04-15 13:10:44+00:00,0.23579545454545453,0.5,positive
1747,1747,1747,"watchin fast an furious, but when all you can think about is  vindiesel following you, its unreal. love vin diesel :)xx",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/CharleneCrookes/status/191277748042469376,0,https://twitter.com/CharleneCrookes,2012-04-14 21:32:23+00:00,0.3,0.575,positive
1748,1748,1748,""" vindiesel: please follow my cousin and i will follow + dm you back. thank you x"". vin diesel following me? dreamscometrue",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Nimminoz/status/189708581774434304,0,https://twitter.com/Nimminoz,2012-04-10 13:37:05+00:00,0.0,0.05,neutral
1749,1749,1749,i'm vin diesel loversss  vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/glesserser/status/189705552832630785,0,https://twitter.com/glesserser,2012-04-10 13:25:03+00:00,0.0,0.0,neutral
1750,1750,1750,is this the official twitter of vin diesel?? --&gt;  vindiesel ?? info please :),,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ViaAngel_78/status/189439279284486144,0,https://twitter.com/ViaAngel_78,2012-04-09 19:46:58+00:00,0.5,1.0,positive
1751,1751,1751,"the chronicles of riddick - vin diesel ""you're not afraid of the dark are you? the light hurts my eyes"" vindiesel looks so good in dis film",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Sophie_Zolanski/status/187496215380901889,0,https://twitter.com/Sophie_Zolanski,2012-04-04 11:05:55+00:00,0.3125,0.65,positive
1752,1752,1752,i'm surprised vin diesel wasn't in death race. vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/JTTOEK/status/186639722888699904,0,https://twitter.com/JTTOEK,2012-04-02 02:22:32+00:00,0.1,0.9,positive
1753,1753,1753,omg vin diesel is following me!!  vindiesel thank you x,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/pmbyrne1969/status/186216479853776896,0,https://twitter.com/pmbyrne1969,2012-03-31 22:20:43+00:00,0.0,0.1,neutral
1754,1754,1754,vin diesel does not have a twitter profile vindiesel riddick onerace tigon,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/_NorthernLights/status/185161592462254080,0,https://twitter.com/_NorthernLights,2012-03-29 00:28:58+00:00,0.0,0.0,neutral
1755,1755,1755,"vin diesel pacar gueeee!!! rt "": hi my uncle  vindiesel ! how are you ? long time no see you.. the next holiday i will visit ur",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/miamiund/status/183748917018632192,0,https://twitter.com/miamiund,2012-03-25 02:55:30+00:00,-0.025,0.2,negative
1756,1756,1756,"so excited to see vin diesel show up on my twitter, not like he's not my background on my phone though :p vindiesel isbackontwitter",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/xoshanalynn/status/183339780568915968,0,https://twitter.com/xoshanalynn,2012-03-23 23:49:44+00:00,0.5625,0.875,positive
1757,1757,1757,""" vindiesel: follow my cousin and show support. upcoming actor/producer"" ... so..... u know vin diesel? that's unusual.",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/LuLuJJay/status/181510384451190784,0,https://twitter.com/LuLuJJay,2012-03-18 22:40:22+00:00,0.2,1.0,positive
1758,1758,1758,vindiesel nommmmm diesel&lt;3,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/CharFoulds/status/180400767365165056,0,https://twitter.com/CharFoulds,2012-03-15 21:11:09+00:00,0.0,0.0,neutral
1759,1759,1759,watchin fast and furious...how yummy is vin diesel?? i'm gonna have some sweet dreams tonight! vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Diva_Misse/status/175788659742752768,0,https://twitter.com/Diva_Misse,2012-03-03 03:44:17+00:00,0.31875,0.625,positive
1760,1760,1760,vin diesel at cairo vindiesel egypt cairo travel tourism photo,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/VisitEgypt1/status/175298141095075841,0,https://twitter.com/VisitEgypt1,2012-03-01 19:15:08+00:00,0.0,0.0,neutral
1761,1761,1761,vin diesel's real name is mark vincent. vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/NoseyToad/status/174170688087801857,0,https://twitter.com/NoseyToad,2012-02-27 16:35:02+00:00,0.2,0.30000000000000004,positive
1762,1762,1762,"did you know  vindiesel is really vin diesel? followanyday he's got 30m fans on fb, but under 10g on here. let's change that!",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/_Skarlett_One/status/166943270209990656,0,https://twitter.com/_Skarlett_One,2012-02-07 17:55:51+00:00,0.25,0.2,positive
1763,1763,1763,check out my new show vin diesel's the ropes premiering march 1st on netflix vindiesel theropes fox,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/MaleaRose/status/166624181130248192,0,https://twitter.com/MaleaRose,2012-02-06 20:47:55+00:00,0.13636363636363635,0.45454545454545453,positive
1764,1764,1764,"“ vindiesel: your favourite movie?”. my favourite movie .. ""fast & fourios 5"" woooww! vin diesel vs the rock! .. fabolous!",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/KatyDooLL/status/166176596313649153,0,https://twitter.com/KatyDooLL,2012-02-05 15:09:22+00:00,0.390625,0.6,positive
